id,target
8841,0
4833,0
2385,0
8663,0
5006,0
11793,0
1572,0
2480,0
10376,0
7019,0
12048,0
11487,0
7075,0
12500,0
8147,0
4213,0
8364,0
1102,0
8671,0
12550,0
11648,0
8783,0
4170,0
11589,0
1659,0
719,0
10199,0
10455,0
9474,0
6121,0
4863,0
9275,0
14495,0
5007,0
6650,0
4677,0
4416,0
7244,0
6702,0
6097,0
6554,0
9824,0
8583,0
7464,0
9019,0
13650,0
3697,0
8249,0
14115,0
3822,0
9198,0
10251,0
8163,0
3378,0
5660,0
13767,0
10139,0
3858,0
13632,0
2034,0
5522,0
5319,0
985,0
12132,0
11937,0
8347,0
9156,0
266,0
5556,0
13128,0
2054,0
2870,0
9076,0
14591,0
10893,0
12055,0
6532,0
10802,0
13316,0
11960,0
11525,0
13453,0
7094,0
8227,0
9912,0
3006,0
13362,0
9776,0
12154,0
7627,0
8828,0
10793,0
9785,0
11835,0
1447,0
8626,0
4760,0
10570,0
953,0
3554,0
7859,0
8432,0
7827,0
11072,0
11523,0
3886,0
12946,0
7854,0
13944,0
12359,0
14203,0
12715,0
7241,0
11862,0
1145,0
9479,0
11061,0
10600,0
1197,0
1906,0
13429,0
14672,0
4107,0
5967,0
14655,0
7309,0
6282,0
2730,0
7643,0
14346,0
6435,0
10364,0
14805,0
4795,0
11336,0
4445,0
7780,0
5325,0
11497,0
4868,0
495,0
10744,0
14969,0
4048,0
8652,0
14556,0
2215,0
10505,0
10690,0
3217,0
3531,0
10885,0
1262,0
6803,0
4708,0
13682,0
1424,0
9134,0
12163,0
7154,0
5704,0
10471,0
11946,0
6776,0
11370,0
14679,0
10510,0
8531,0
10475,0
12619,0
11133,0
6883,0
7020,0
4675,0
9813,0
4046,0
12466,0
14627,0
6985,0
10869,0
6338,0
8184,0
4966,0
3559,0
6967,0
4962,0
3338,0
7031,0
12201,0
13071,0
11327,0
4918,0
12394,0
11088,0
12372,0
14309,0
2319,0
7748,0
6307,0
5857,0
6,0
3397,0
7494,0
10487,0
7307,0
4244,0
9835,0
516,0
7804,0
8888,0
8983,0
5821,0
9328,0
6937,0
10329,0
5414,0
10027,0
3091,0
14755,0
4654,0
9645,0
13981,0
455,0
14132,0
14864,0
14793,0
11528,0
1847,0
5130,0
5150,0
10094,0
4789,0
3056,0
11851,0
4547,0
10970,0
5638,0
9146,0
8604,0
5534,0
6793,0
2279,0
5294,0
14262,0
834,0
5687,0
2834,0
4341,0
8767,0
9319,0
11812,0
2057,0
10114,0
13799,0
14291,0
9084,0
6335,0
2955,0
7619,0
4927,0
8181,0
8304,0
8274,0
13437,0
11290,0
3673,0
9241,0
9606,0
7381,0
13048,0
1416,0
4540,0
879,0
6008,0
1307,0
10143,0
640,0
5632,0
2405,0
9984,0
2294,0
6438,0
8264,0
11247,0
1100,0
6458,0
6693,0
817,0
2965,0
6118,0
13196,0
427,0
6011,0
13140,0
12314,0
5423,0
5422,0
2130,0
11427,0
8435,0
5345,0
4982,0
8535,0
14104,0
11814,0
7967,0
6023,0
10441,0
6411,0
13840,0
790,0
4175,0
421,0
1057,0
13304,0
9975,0
503,0
10089,0
8281,0
526,0
33,0
14123,0
11058,0
14215,0
2328,0
2873,0
5803,0
6910,0
8853,0
6534,0
3826,0
4331,0
13439,0
1177,0
9219,0
371,0
3020,0
9462,0
14072,0
9070,0
10984,0
12854,0
194,0
110,0
12534,0
1252,0
14902,0
5706,0
2689,0
7295,0
9200,0
11785,0
13166,0
11798,0
1129,0
1935,0
4829,0
2188,0
786,0
8774,0
9599,0
6387,0
9312,0
636,0
3587,0
13537,0
12273,0
9907,0
1682,0
10543,0
3305,0
9517,0
6535,0
9943,0
8687,0
13915,0
8844,0
7995,0
14249,0
2525,0
1780,0
4870,0
13005,0
567,0
7683,0
8699,0
14983,0
39,0
805,0
6931,0
4831,0
13097,0
4375,0
9055,0
5251,0
4284,0
9120,0
9856,0
3445,0
10232,0
14071,0
1196,0
4154,0
11233,0
9916,0
12279,0
9226,0
1464,0
7694,0
11059,0
12528,0
13154,0
6592,0
3110,0
6821,0
1915,0
1674,0
12745,0
1337,0
7650,0
2096,0
5775,0
4125,0
4994,0
3321,0
7840,0
12660,0
6792,0
14102,0
12432,0
2251,0
1031,0
4878,0
10286,0
967,0
13019,0
3493,0
1298,0
9848,0
2192,0
2498,0
12409,0
11287,0
13818,0
2022,0
8786,0
4097,0
1853,0
12429,0
7786,0
6042,0
40,0
12974,0
2450,0
3486,0
3364,0
14489,0
12523,0
6909,0
12156,0
11453,0
7875,0
5701,0
8407,0
2050,0
6962,0
3106,0
13069,0
14721,0
11090,0
7561,0
13728,0
7311,0
11503,0
10072,0
8586,0
6971,0
11581,0
1643,0
2750,0
13062,0
9135,0
10905,0
9420,0
4117,0
4818,0
413,0
6400,0
6228,0
13260,0
1829,0
11266,0
5785,0
7530,0
11042,0
14372,0
10526,0
7737,0
4006,0
14047,0
13221,0
12225,0
1263,0
1818,0
1765,0
726,0
5200,0
10454,0
9803,0
10872,0
2558,0
11328,0
3956,0
2576,0
11897,0
6407,0
2080,0
12673,0
10349,0
8563,0
5779,0
11694,0
2432,0
7320,0
2160,0
8450,0
8984,0
14560,0
350,0
2734,0
2374,0
12527,0
9117,0
2594,0
9960,0
3324,0
12236,0
5893,0
8662,0
9929,0
1025,0
4271,0
6248,0
9317,0
13150,0
5399,0
3682,0
5439,0
9798,0
12984,0
8023,0
7841,0
9264,0
8637,0
12039,0
2357,0
4088,0
4115,0
1288,0
2984,0
7129,0
4712,0
14927,0
3691,0
10285,0
12113,0
13517,0
8461,0
2941,0
6696,0
10788,0
3327,0
605,0
4266,0
8174,0
14037,0
11817,0
3100,0
4460,0
9174,0
10181,0
202,0
7978,0
13953,0
6933,0
4508,0
6672,0
9177,0
6645,0
1812,0
3821,0
4975,0
8516,0
3307,0
7652,0
1747,0
2427,0
8072,0
10633,0
12368,0
651,0
3519,0
3681,0
10238,0
1897,0
8420,0
3617,0
2621,0
10758,0
6408,0
10513,0
11137,0
3993,0
9389,0
2104,0
4196,0
1702,0
13566,0
14839,0
3727,0
6037,0
7373,0
1237,0
6862,0
14677,0
4235,0
6949,0
5875,0
5714,0
1388,0
8026,0
13658,0
10382,0
13695,0
9594,0
9719,0
1974,0
6853,0
7401,0
11803,0
14689,0
6357,0
9490,0
6319,0
1413,0
12109,0
14099,0
7829,0
7598,0
10406,0
3650,0
1981,0
5574,0
1016,0
9859,0
6442,0
2866,0
7458,0
4024,0
3144,0
4494,0
7582,0
9819,0
13425,0
6242,0
5931,0
1911,0
4063,0
5147,0
6529,0
7910,0
7014,0
8100,0
14673,0
5842,0
13380,0
1776,0
5083,0
3074,0
5963,0
7419,0
12,0
13826,0
3741,0
8900,0
2470,0
10849,0
6378,0
3735,0
8393,0
11930,0
461,0
9323,0
3909,0
13676,0
4162,0
7668,0
2623,0
14550,0
13645,0
2445,0
14256,0
1732,0
4786,0
9735,0
4827,0
6748,0
2360,0
10688,0
6948,0
9744,0
9999,0
1603,0
14937,0
5222,0
13957,0
14278,0
14826,0
7073,0
12259,0
7830,0
13708,0
1013,0
12470,0
10162,0
721,0
9232,0
4590,0
2647,0
606,0
3045,0
11202,0
2175,0
624,0
861,0
9675,0
877,0
8544,0
6887,0
10310,0
3150,0
6641,0
13207,0
13980,0
10986,0
13528,0
13305,0
10040,0
11087,0
7142,0
13665,0
2320,0
9214,0
4847,0
11513,0
9756,0
1781,0
13228,0
13259,0
3456,0
1810,0
12909,0
12513,0
113,0
6450,0
11800,0
1397,0
7260,0
14982,0
4210,0
2098,0
13175,0
14843,0
6912,0
13222,0
10579,0
7744,0
14441,0
13002,0
447,0
9878,0
8078,0
5268,0
13241,0
14971,0
9991,0
5525,0
12791,0
6293,0
5571,0
14768,0
9727,0
305,0
13994,0
10980,0
14573,0
6333,0
9298,0
8766,0
7706,0
1679,0
3017,0
1939,0
1560,0
9086,0
3082,0
9893,0
4916,0
12892,0
798,0
10933,0
1353,0
6273,0
2465,0
6880,0
1113,0
12536,0
2126,0
8210,0
12914,0
14886,0
13061,0
14749,0
6616,0
1685,0
9633,0
2673,0
2351,0
9854,0
11365,0
1012,0
13622,0
3760,0
3528,0
9406,0
252,0
3890,0
2759,0
9664,0
12962,0
5524,0
285,0
2642,0
13178,0
1863,0
10041,0
6556,0
14139,0
12766,0
2284,0
10491,0
10580,0
7314,0
9615,0
1115,0
4852,0
2549,0
8241,0
1500,0
5720,0
7669,0
14415,0
2275,0
870,0
14201,0
2090,0
4192,0
2809,0
8704,0
142,0
7548,0
7800,0
6627,0
7365,0
8193,0
11920,0
9336,0
8018,0
2048,0
14233,0
1827,0
8959,0
2812,0
9466,0
6209,0
4084,0
8390,0
1986,0
13428,0
13232,0
2983,0
9598,0
12331,0
13041,0
12387,0
9668,0
9403,0
2087,0
7,0
13487,0
11547,0
5335,0
3843,0
5465,0
10174,0
269,0
11536,0
13119,0
5012,0
4798,0
12989,0
8054,0
677,0
7482,0
3994,0
1896,0
2996,0
583,0
14584,0
5547,0
6859,0
6470,0
8232,0
8759,0
10435,0
10230,0
12139,0
11448,0
7832,0
13199,0
10483,0
3857,0
4360,0
11695,0
6460,0
11943,0
7497,0
9962,0
1605,0
13118,0
10125,0
4070,0
9368,0
14963,0
1215,0
3699,0
9554,0
7279,0
14738,0
5355,0
3808,0
12219,0
3104,0
13857,0
5426,0
8879,0
13932,0
5037,0
8055,0
1866,0
2833,0
13092,0
5024,0
7788,0
2355,0
9123,0
5082,0
6920,0
13407,0
3524,0
6084,0
9693,0
3249,0
12059,0
11044,0
8230,0
13612,0
7230,0
1168,0
2049,0
2676,0
12112,0
6465,0
10239,0
4114,0
14574,0
1860,0
10001,0
6466,0
9098,0
9494,0
12877,0
9906,0
8887,0
12083,0
3111,0
644,0
6986,0
14780,0
13473,0
6343,0
13982,0
7480,0
3983,0
7774,0
6827,0
772,0
12077,0
2863,0
4202,0
12742,0
9147,0
10643,0
14028,0
6788,0
14562,0
8082,0
7924,0
13972,0
14197,0
2125,0
8588,0
10133,0
12232,0
9679,0
6428,0
12604,0
2856,0
6108,0
9647,0
2146,0
1188,0
4432,0
11371,0
11491,0
4317,0
8038,0
8305,0
7039,0
6659,0
9361,0
2524,0
7049,0
7341,0
7954,0
12486,0
11366,0
8776,0
4207,0
6332,0
5432,0
10641,0
7011,0
11270,0
4361,0
2336,0
5050,0
6072,0
753,0
14919,0
7022,0
11651,0
1062,0
6720,0
1522,0
3050,0
2520,0
2745,0
13501,0
2229,0
8136,0
4067,0
6434,0
9965,0
8780,0
3229,0
7023,0
8271,0
5934,0
13754,0
8212,0
9689,0
14694,0
12994,0
9152,0
14209,0
11246,0
2533,0
303,0
12529,0
8859,0
3807,0
11375,0
14461,0
12296,0
11210,0
3661,0
13599,0
4340,0
7933,0
2068,0
13385,0
8336,0
7199,0
11542,0
971,0
4179,0
6418,0
70,0
3883,0
10385,0
10730,0
10237,0
9369,0
5259,0
10415,0
10547,0
7820,0
3953,0
7240,0
3605,0
4491,0
2702,0
9488,0
12956,0
1317,0
8480,0
14395,0
542,0
6608,0
5633,0
418,0
3544,0
1163,0
8592,0
6029,0
2287,0
10638,0
596,0
10888,0
12241,0
8623,0
4126,0
4203,0
12170,0
5956,0
4521,0
445,0
8308,0
1460,0
6315,0
7028,0
12061,0
7742,0
5855,0
14118,0
2865,0
4178,0
2817,0
11436,0
14019,0
10677,0
5436,0
3967,0
1689,0
2038,0
13755,0
14663,0
3568,0
2700,0
14644,0
12379,0
6723,0
5777,0
728,0
13035,0
13234,0
10991,0
8660,0
11715,0
2451,0
4379,0
6615,0
10651,0
1018,0
41,0
4232,0
1692,0
14226,0
12250,0
7906,0
5427,0
7552,0
7330,0
2217,0
13678,0
10756,0
11459,0
2552,0
10107,0
12934,0
1432,0
12740,0
1417,0
9311,0
11923,0
2609,0
9027,0
1775,0
13522,0
5000,0
10909,0
12440,0
2641,0
9375,0
9364,0
7726,0
6682,0
4220,0
7639,0
1760,0
5180,0
12302,0
11306,0
7221,0
13626,0
1220,0
6360,0
5097,0
6331,0
14080,0
1458,0
14754,0
7649,0
13593,0
12495,0
8137,0
5090,0
14725,0
8763,0
13620,0
10896,0
13239,0
12889,0
6947,0
11140,0
704,0
473,0
12973,0
12944,0
5497,0
10957,0
2577,0
1130,0
4771,0
8266,0
5073,0
10170,0
13342,0
13016,0
12386,0
4258,0
12400,0
6624,0
14222,0
699,0
14340,0
7091,0
8734,0
11917,0
6703,0
8285,0
1448,0
815,0
2389,0
2956,0
2703,0
6799,0
11181,0
5938,0
12121,0
10961,0
5477,0
4845,0
14277,0
5948,0
1948,0
9510,0
10609,0
11751,0
10532,0
11610,0
2331,0
12935,0
10794,0
5858,0
11759,0
10408,0
170,0
5661,0
711,0
7186,0
9165,0
10623,0
6558,0
12151,0
7108,0
3122,0
4548,0
1990,0
9251,0
12460,0
10410,0
4,0
7126,0
3961,0
1767,0
7941,0
9804,0
11416,0
607,0
4602,0
679,0
5659,0
13850,0
10684,0
3500,0
14024,0
1805,0
14736,0
8668,0
13947,0
11144,0
7672,0
1841,0
13605,0
10293,0
4132,0
8207,0
8911,0
5975,0
6046,0
2976,0
5971,0
9579,0
6281,0
5032,0
14266,0
5741,0
3236,0
1146,0
9014,0
10830,0
6140,0
12746,0
12885,0
13570,0
4538,0
5515,0
12769,0
12020,0
4353,0
7361,0
1514,0
351,0
3432,0
7169,0
9020,0
10971,0
4792,0
8487,0
2162,0
12514,0
5836,0
11113,0
35,0
14742,0
11460,0
277,0
11752,0
9891,0
14986,0
9092,0
8312,0
9522,0
11056,0
10007,0
1436,0
3395,0
9005,0
6709,0
11871,0
1489,0
14147,0
5617,0
2843,0
5145,0
7616,0
3813,0
11100,0
6099,0
12628,0
1764,0
14143,0
5374,0
2407,0
1524,0
295,0
14287,0
7157,0
14850,0
9837,0
7711,0
14757,0
1678,0
10835,0
7524,0
10848,0
5225,0
13942,0
13049,0
13892,0
3177,0
8044,0
3641,0
6734,0
6587,0
9734,0
6938,0
12226,0
783,0
7134,0
2543,0
2422,0
11452,0
5727,0
2624,0
12760,0
11190,0
8447,0
6906,0
10574,0
5059,0
3257,0
9771,0
239,0
13350,0
10078,0
8872,0
1084,0
10560,0
10919,0
13893,0
7444,0
12324,0
5100,0
14377,0
2348,0
5231,0
13308,0
2964,0
13457,0
3501,0
2363,0
2595,0
10910,0
394,0
7811,0
9570,0
5388,0
11424,0
7114,0
10780,0
10038,0
3461,0
555,0
10248,0
10008,0
14259,0
1175,0
11239,0
13898,0
11194,0
2392,0
10904,0
13581,0
2720,0
12870,0
1862,0
8803,0
562,0
9949,0
10478,0
7825,0
12188,0
9552,0
3373,0
13785,0
5837,0
8546,0
14646,0
11976,0
9277,0
13492,0
8240,0
4276,0
16,0
4303,0
1290,0
4871,0
11255,0
4169,0
10854,0
9161,0
4705,0
9412,0
12940,0
10773,0
540,0
5016,0
3087,0
14344,0
7952,0
7173,0
1347,0
11682,0
4983,0
6791,0
14527,0
11447,0
2307,0
7034,0
4393,0
12281,0
8579,0
1419,0
14250,0
14802,0
7500,0
6224,0
709,0
450,0
14860,0
13252,0
7455,0
13281,0
8001,0
14420,0
3547,0
3028,0
8787,0
12075,0
9399,0
5287,0
6742,0
6441,0
5020,0
6956,0
633,0
13533,0
7391,0
5572,0
6175,0
1021,0
4193,0
2249,0
2747,0
3794,0
5240,0
10229,0
3729,0
13003,0
6813,0
7076,0
535,0
448,0
6267,0
12561,0
5969,0
11668,0
10261,0
11514,0
420,0
12022,0
11912,0
10341,0
10225,0
9663,0
9342,0
1184,0
6507,0
3198,0
4219,0
10004,0
1697,0
2101,0
8874,0
14671,0
12317,0
5808,0
9178,0
9707,0
12146,0
5413,0
10501,0
814,0
5393,0
3408,0
13946,0
4413,0
8292,0
4882,0
4171,0
4733,0
4729,0
4436,0
8384,0
14329,0
6805,0
4043,0
10361,0
8675,0
3176,0
7502,0
3262,0
2178,0
7987,0
8635,0
4620,0
5406,0
833,0
3318,0
5591,0
2573,0
1198,0
8351,0
6322,0
9518,0
9966,0
5713,0
13444,0
1249,0
8499,0
10871,0
3923,0
10944,0
1750,0
4411,0
10672,0
10774,0
14647,0
7143,0
14014,0
1963,0
14127,0
5120,0
6137,0
12805,0
7564,0
11496,0
8856,0
4937,0
7574,0
11780,0
